per_capita_land_use,Total_land_use,Entity,Code,Year,Bovine_meat,Poultry_meat,Pigmeat,Mutton_Goat,Meat_Other,TOTAL_meat_consumed_per_capita,Total_population,Total_Meat_Consumption,month,dates
419.70070836900004,15889449118.141972,Vietnam,VNM,1965,1.98,1.87,7.16,0.03,0.06,11.1,37859000,420234900,January,January-1965
407.13472320376,18110981026.99606,Vietnam,VNM,1971,1.97,1.62,6.13,0.04,0.07,9.829999999999998,44484000,437277719.99999994,January,January-1971
533.1535171720001,41647820147.40796,Vietnam,VNM,1998,2.06,3.79,14.68,0.06,0.22,20.81,78116000,1625593960,January,January-1998
9042.14627030814,1860927955307.037,"United States",USA,1968,50.75,19.77,29.55,1.51,1.1,102.67999999999999,205806000,21132160080,January,January-1968
7949.99574470282,2214455414695.481,"United States",USA,1999,43.85,47.81,30.84,0.57,0.75,123.82,278548000,34489813360,January,January-1999
7410.3596028455595,2248940512994.941,"United States",USA,2008,40.58,51.61,29.08,0.5,0.84,122.61,303486016,37210420421.76,January,January-2008
914.3957623508,77374340618.6,Vietnam,VNM,2006,3.31,5.32,29.1,0.12,0.26,38.11,84618000,3224791980,January,January-2006
525.63778958868,35737587676.344765,Vietnam,VNM,1990,2.38,2.46,10.34,0.04,0.16,15.379999999999999,67989000,1045670819.9999999,January,January-1990
662.7644993462401,54037840689.69634,Vietnam,VNM,2002,2.44,5.21,19.86,0.07,0.22,27.799999999999997,81534000,2266645200,January,January-2002
684.71595920074,56353492874.139305,Vietnam,VNM,2003,2.46,5.48,21.42,0.07,0.23,29.660000000000004,82302000,2441077320.0000005,January,January-2003
2636.44492173224,249410326040.79163,Vietnam,VNM,2017,12.89,12.33,37.74,0.19,0.18,63.33,94601000,5991081330,January,January-2017
7845.7012912069795,2057464489541.799,"United States",USA,1994,43.39,43.91,30.35,0.59,0.76,119.00000000000001,262240992,31206678048.000004,January,January-1994
7763.929348620862,2269823626827.487,"United States",USA,2004,42.64,51.87,29.96,0.53,0.77,125.77,292355008,36769489356.159996,January,January-2004
7223.919614669219,2212744369330.099,"United States",USA,2009,39.61,48.75,29.07,0.46,0.82,118.71,306308000,36361822680,January,January-2009
8714.524366499161,1759427611498.7146,"United States",USA,1966,48.88,19.22,26.16,1.61,1.12,96.99,201896000,19581893040,January,January-1966
7846.687637315061,2159212333371.6729,"United States",USA,1998,43.34,45.31,30.48,0.58,0.69,120.4,275175008,33131070963.2,January,January-1998
741.0315243012,61552301503.03057,Vietnam,VNM,2004,2.65,5.04,23.72,0.09,0.22,31.719999999999995,83063000,2634758359.9999995,January,January-2004
1708.5854347309403,153434389209.7079,Vietnam,VNM,2012,7.48,12.4,34.7,0.13,0.29,55.00000000000001,89802000,4939110000.000001,January,January-2012
4194.16636882772,279864139292.7673,"United Kingdom",GBR,2017,17.8,31.94,24.71,4.26,1.19,79.9,66727000,5331487300,January,January-2017
7718.78031939074,2298336370871.71,"United States",USA,2006,42.4,52.97,28.85,0.52,0.8,125.53999999999999,297759008,37380665864.32,January,January-2006
4105.834634931461,268616019321.12094,"United Kingdom",GBR,2014,17.39,28.29,22.79,4.39,1.48,74.34,65423000,4863545820,January,January-2014
9275.94881183366,1943431789206.115,"United States",USA,1970,52.27,21.44,29.64,1.36,1.13,105.84,209512992,22174855073.280003,January,January-1970
8411.388688336561,2061235964951.8298,"United States",USA,1987,47.34,34.55,27.95,0.65,0.81,111.30000000000001,245052992,27274398009.600002,January,January-1987
7938.873622035841,1982543154136.5225,"United States",USA,1989,44.17,37.49,29.64,0.69,0.76,112.75,249726000,28156606500,January,January-1989
6766.589459980802,2125006820370.211,"United States",USA,2012,36.96,49.52,27.21,0.41,0.81,114.91,314044000,36086796040,January,January-2012
429.74287308164,16741922849.514532,Vietnam,VNM,1966,2.04,1.76,7.25,0.03,0.07,11.15,38958000,434381700,January,January-1966
4244.4521431616195,281398688187.32904,"United Kingdom",GBR,2016,17.8,32.52,24.42,4.52,1.53,80.79,66298000,5356215420,January,January-2016
9302.11044401784,2019627783469.817,"United States",USA,1974,52.82,21.67,29.58,1.01,1.1,106.18,217115008,23053271549.440002,January,January-1974
421.89736140126,18312454971.621693,Vietnam,VNM,1970,2.07,1.6,6.17,0.03,0.06,9.93,43405000,431011650,January,January-1970
385.17671178791994,20450957512.37961,Vietnam,VNM,1979,1.91,1.57,5.2,0.03,0.08,8.79,53095000,466705049.99999994,January,January-1979
9386.19186518052,2001793139087.0496,"United States",USA,1972,52.88,22.56,30.06,1.35,1.1,107.94999999999999,213270000,23022496499.999996,January,January-1972
7870.10028989148,2217093885726.421,"United States",USA,2000,43.5,47.38,29.54,0.54,0.72,121.67999999999999,281711008,34278595453.44,January,January-2000
6551.591821844901,2102261785435.4172,"United States",USA,2015,35.18,54.67,29.72,0.48,0.81,120.86,320878016,38781317013.76,January,January-2015
413.12609642706,18817067440.05973,Vietnam,VNM,1972,2,1.89,6.05,0.04,0.08,10.059999999999999,45548000,458212879.99999994,January,January-1972
365.7613204504,19004592449.282333,Vietnam,VNM,1978,1.8,1.46,5.14,0.03,0.08,8.509999999999998,51959000,442171089.9999999,January,January-1978
484.9428237689001,28860402270.958553,Vietnam,VNM,1984,2.23,2.6,8.78,0.04,0.05,13.7,59513000,815328100,January,January-1984
499.3391082911,30408253677.603115,Vietnam,VNM,1985,2.3,2.37,9.03,0.05,0.06,13.81,60897000,840987570,January,January-1985
501.2283429050001,31929247899.734314,Vietnam,VNM,1987,2.22,2.57,10.26,0.05,0.16,15.260000000000002,63702000,972092520.0000001,January,January-1987
9241.153953101999,1953432087222.513,"United States",USA,1971,51.88,21.64,32.56,1.34,1.12,108.54000000000002,211384000,22943619360.000004,January,January-1971
9439.871470628661,2126076247748.3706,"United States",USA,1978,54.09,24.09,27,0.69,1.03,106.9,225223008,24076339555.2,January,January-1978
8412.10295888028,1930375738592.011,"United States",USA,1980,47.32,26.38,32.95,0.69,0.97,108.31,229476000,24854545560,January,January-1980
8708.905620040361,2114200124709.103,"United States",USA,1986,49.21,32.06,27.76,0.71,0.84,110.58000000000001,242763008,26844733424.640003,January,January-1986
8354.49055499482,2066667037570.1785,"United States",USA,1988,46.78,35.78,29.86,0.68,0.81,113.91000000000001,247372000,28178144520.000004,January,January-1988
409.98475145945997,14645065306.88337,Vietnam,VNM,1963,1.91,2.03,7.22,0.03,0.05,11.24,35721000,401504040,January,January-1963
353.2366857894,17965971075.934673,Vietnam,VNM,1977,1.73,1.46,5.04,0.03,0.08,8.34,50861000,424180740,January,January-1977
1706.8263007108603,154899607268.41272,Vietnam,VNM,2013,7.44,12.36,35,0.14,0.29,55.23,90753000,5012288190,January,January-2013
7550.883689133779,1431421020949.0903,"United States",USA,1961,41.22,16.44,27.69,2.11,1.2,88.66,189570000,16807276200,January,January-1961
352.94263713928007,17571249189.979057,Vietnam,VNM,1976,1.73,1.53,4.97,0.03,0.07,8.33,49785000,414709050,January,January-1976
7818.50964438854,1971202651543.2388,"United States",USA,1990,43.41,39.43,28.4,0.71,0.73,112.68,252120000,28408881600,January,January-1990
393.98707599754,18361373689.789352,Vietnam,VNM,1973,1.89,1.88,5.95,0.04,0.08,9.839999999999998,46604000,458583359.9999999,January,January-1973
544.2511536661001,40084641718.66194,Vietnam,VNM,1994,2.35,2.27,12.64,0.04,0.21,17.51,73651000,1289629010,January,January-1994
8391.44544813148,1676056965137.0933,"United States",USA,1965,47,18.08,25.98,1.58,1.12,93.76,199734000,18727059840,January,January-1965
7661.85343025722,2220527713743.4263,"United States",USA,2003,42.09,49.65,30.12,0.54,0.77,123.17000000000002,289816000,35696636720.00001,January,January-2003
463.56630655388005,26955453593.495018,Vietnam,VNM,1983,2.12,2.56,8.66,0.03,0.06,13.43,58148000,780927640,January,January-1983
7609.213019125559,1463358192560.1128,"United States",USA,1962,41.55,16.3,28.39,2.1,1.11,89.44999999999999,192314000,17202487299.999996,January,January-1962
9052.74782298138,1879884632594.4731,"United States",USA,1969,50.94,20.61,28.98,1.4,1.11,103.04,207659008,21397184184.32,January,January-1969
9564.821486377501,2095470579538.4973,"United States",USA,1975,54.93,21.16,24.13,0.9,1.08,102.2,219080992,22390077382.4,January,January-1975
7726.6557912139215,2099440428027.4067,"United States",USA,1997,42.85,45.04,27.82,0.53,0.64,116.88000000000001,271713984,31757930449.920002,January,January-1997
8786.60920670786,1890693852783.0645,"United States",USA,1973,49.64,21.6,27.48,1.16,1.11,100.99000000000001,215179008,21730928017.920002,January,January-1973
523.6166506105001,34846688098.12878,Vietnam,VNM,1989,2.36,2.47,10.45,0.04,0.16,15.479999999999999,66550000,1030193999.9999999,January,January-1989
1101.9393058655799,94127655507.03783,Vietnam,VNM,2007,4.25,6.8,30.75,0.15,0.28,42.23,85420000,3607286599.9999995,January,January-2007
1363.32109876882,119928630416.49556,Vietnam,VNM,2010,5.38,11.66,33.99,0.19,0.3,51.519999999999996,87968000,4532111360,January,January-2010
1678.9364758021798,149208763541.0155,Vietnam,VNM,2011,7.17,15.59,34.39,0.14,0.3,57.589999999999996,88871000,5118080890,January,January-2011
412.0587618165,15155521259.61087,Vietnam,VNM,1964,1.94,1.75,7.14,0.03,0.05,10.91,36780000,401269800,January,January-1964
369.2373685929601,17988506123.111828,Vietnam,VNM,1975,1.83,1.45,5.02,0.03,0.06,8.39,48718000,408744020,January,January-1975
409.8337461839001,22755199089.368683,Vietnam,VNM,1981,1.92,2.04,7.04,0.03,0.07,11.1,55523000,616305300,January,January-1981
2525.721681221,231644038271.50278,Vietnam,VNM,2014,12.34,13.28,35.54,0.17,0.14,61.47,91714000,5637659580,January,January-2014
7808.21234732974,2006640361818.316,"United States",USA,1992,43.12,42.52,30.34,0.68,0.75,117.41000000000001,256991008,30173314249.280003,January,January-1992
7642.7695210887605,2297477660195.45,"United States",USA,2007,41.89,52.67,29.56,0.53,0.82,125.47,300608000,37717285760,January,January-2007
NULL,NULL,Canada,NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3069805044.605381,NULL,NULL
NULL,NULL,Canada,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3111520847.843565,NULL,NULL
NULL,NULL,Canada,NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3154481135.487352,NULL,NULL
NULL,NULL,Canada,NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3198102600.4788666,NULL,NULL
NULL,NULL,Canada,NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3242324570.2382174,NULL,NULL
NULL,NULL,Canada,NULL,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3287147062.5451193,NULL,NULL
NULL,NULL,Canada,NULL,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3332577227.9191275,NULL,NULL
NULL,NULL,Canada,NULL,2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3378623140.146529,NULL,NULL
NULL,NULL,Canada,NULL,2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3425293077.484521,NULL,NULL
NULL,NULL,Canada,NULL,2027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3472595440.6144514,NULL,NULL
NULL,NULL,Canada,NULL,2028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3520538744.453658,NULL,NULL
NULL,NULL,Canada,NULL,2029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3569131618.5502353,NULL,NULL
NULL,NULL,Canada,NULL,2030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3618382808.4911585,NULL,NULL
NULL,NULL,Canada,NULL,2031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3668301177.44626,NULL,NULL
NULL,NULL,China,NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88623455128.6357,NULL,NULL
NULL,NULL,China,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,93643257790.2357,NULL,NULL
NULL,NULL,China,NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99600694741.61987,NULL,NULL
NULL,NULL,China,NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106088221806.47946,NULL,NULL
NULL,NULL,China,NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113031982544.42393,NULL,NULL
NULL,NULL,China,NULL,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120437659025.1651,NULL,NULL
NULL,NULL,China,NULL,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,128330178085.3649,NULL,NULL
NULL,NULL,China,NULL,2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,136740268952.22578,NULL,NULL
NULL,NULL,China,NULL,2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145701592326.2187,NULL,NULL
NULL,NULL,China,NULL,2027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,155250216658.37915,NULL,NULL
NULL,NULL,China,NULL,2028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,165424618521.79523,NULL,NULL
NULL,NULL,China,NULL,2029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,176265805822.00168,NULL,NULL
NULL,NULL,China,NULL,2030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,187817476081.96332,NULL,NULL
NULL,NULL,China,NULL,2031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200126191035.40665,NULL,NULL
NULL,NULL,Germany,NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7331866096.321806,NULL,NULL
NULL,NULL,Germany,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7365255590.334212,NULL,NULL
NULL,NULL,Germany,NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7422554729.4402,NULL,NULL
NULL,NULL,Germany,NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7471349772.169209,NULL,NULL
NULL,NULL,Germany,NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7526894820.4289465,NULL,NULL
NULL,NULL,Germany,NULL,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7581585760.368001,NULL,NULL
NULL,NULL,Germany,NULL,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7638846889.445392,NULL,NULL
NULL,NULL,Germany,NULL,2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7696835279.902743,NULL,NULL
NULL,NULL,Germany,NULL,2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7756270161.338743,NULL,NULL
NULL,NULL,Germany,NULL,2027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7816663822.127306,NULL,NULL
NULL,NULL,Germany,NULL,2028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7878130491.079663,NULL,NULL
NULL,NULL,Germany,NULL,2029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7940513214.267226,NULL,NULL
NULL,NULL,Germany,NULL,2030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8003801157.098344,NULL,NULL
NULL,NULL,Germany,NULL,2031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8067926599.211411,NULL,NULL
NULL,NULL,India,NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5154525615.321459,NULL,NULL
NULL,NULL,India,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5254513693.454336,NULL,NULL
NULL,NULL,India,NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5357313523.215496,NULL,NULL
NULL,NULL,India,NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5462440715.602305,NULL,NULL
NULL,NULL,India,NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5569777340.672851,NULL,NULL
NULL,NULL,India,NULL,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5679296179.844831,NULL,NULL
NULL,NULL,India,NULL,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5791005577.782358,NULL,NULL
NULL,NULL,India,NULL,2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5904931154.358748,NULL,NULL
NULL,NULL,India,NULL,2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6021107614.190488,NULL,NULL
NULL,NULL,India,NULL,2027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6139574705.967957,NULL,NULL
NULL,NULL,India,NULL,2028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6260375183.975439,NULL,NULL
NULL,NULL,India,NULL,2029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6383553778.142201,NULL,NULL
NULL,NULL,India,NULL,2030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6509156677.365944,NULL,NULL
NULL,NULL,India,NULL,2031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6637231274.74882,NULL,NULL
NULL,NULL,Indonesia,NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3196835142.1458464,NULL,NULL
NULL,NULL,Indonesia,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3341994628.7436957,NULL,NULL
NULL,NULL,Indonesia,NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3463050010.193456,NULL,NULL
NULL,NULL,Indonesia,NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3616709892.4388647,NULL,NULL
NULL,NULL,Indonesia,NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3751229225.672508,NULL,NULL
NULL,NULL,Indonesia,NULL,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3914455182.9674864,NULL,NULL
NULL,NULL,Indonesia,NULL,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4062991271.206042,NULL,NULL
NULL,NULL,Indonesia,NULL,2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4237078475.5903597,NULL,NULL
NULL,NULL,Indonesia,NULL,2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4400328738.208198,NULL,NULL
NULL,NULL,Indonesia,NULL,2027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4586599299.575279,NULL,NULL
NULL,NULL,Indonesia,NULL,2028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4765392955.04479,NULL,NULL
NULL,NULL,Indonesia,NULL,2029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4965210588.930266,NULL,NULL
NULL,NULL,Indonesia,NULL,2030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5160507665.90352,NULL,NULL
NULL,NULL,Indonesia,NULL,2031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5375291983.492838,NULL,NULL
NULL,NULL,Iran,NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3026606384.7361264,NULL,NULL
NULL,NULL,Iran,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3152934147.9870267,NULL,NULL
NULL,NULL,Iran,NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3281191682.5432334,NULL,NULL
NULL,NULL,Iran,NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3413488392.829136,NULL,NULL
NULL,NULL,Iran,NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3550446463.5682397,NULL,NULL
NULL,NULL,Iran,NULL,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3692596844.3652534,NULL,NULL
NULL,NULL,Iran,NULL,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3840286394.807976,NULL,NULL
NULL,NULL,Iran,NULL,2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3993810429.8883777,NULL,NULL
NULL,NULL,Iran,NULL,2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4153436491.834065,NULL,NULL
NULL,NULL,Iran,NULL,2027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4319425431.475627,NULL,NULL
NULL,NULL,Iran,NULL,2028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4492039681.904815,NULL,NULL
NULL,NULL,Iran,NULL,2029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4671547972.295433,NULL,NULL
NULL,NULL,Iran,NULL,2030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4858227716.935595,NULL,NULL
NULL,NULL,Iran,NULL,2031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5052366425.349788,NULL,NULL
NULL,NULL,Japan,NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6537892410.560215,NULL,NULL
NULL,NULL,Japan,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6820823671.10499,NULL,NULL
NULL,NULL,Japan,NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7107083588.199209,NULL,NULL
NULL,NULL,Japan,NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7418255317.74272,NULL,NULL
NULL,NULL,Japan,NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7738669855.03813,NULL,NULL
NULL,NULL,Japan,NULL,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8079597505.5929165,NULL,NULL
NULL,NULL,Japan,NULL,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8433396950.215914,NULL,NULL
NULL,NULL,Japan,NULL,2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8806146333.996758,NULL,NULL
NULL,NULL,Japan,NULL,2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9194321754.69695,NULL,NULL
NULL,NULL,Japan,NULL,2027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9601400974.620014,NULL,NULL
NULL,NULL,Japan,NULL,2028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10025993386.588686,NULL,NULL
NULL,NULL,Japan,NULL,2029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10470292849.761992,NULL,NULL
NULL,NULL,Japan,NULL,2030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10934034484.613638,NULL,NULL
NULL,NULL,Japan,NULL,2031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11418799388.80822,NULL,NULL
