per_capita_water_use,Total_water_use,Entity,Code,Year,Bovine_meat,Poultry_meat,Pigmeat,Mutton_Goat,Meat_Other,TOTAL_meat_consumed_per_capita,Total_population,Total_Meat_Consumption,month,dates
485547.91000000003,18467329208940,Poland,POL,2015,2.53,28.23,54.14,0.03,0.08,85.01,38034000,3233270340,January,January-2015
499506.8,18975763825200,Poland,POL,2016,3.3,28.81,54.07,0.03,0.09,86.30000000000001,37989000,3278450700.0000005,January,January-2016
510809.02,19386734736060,Poland,POL,2017,3.25,30.3,55.01,0.03,0.1,88.69,37953000,3366051570,January,January-2017
623088.29,92384672685303.69,Russia,RUS,1992,28.68,9.97,19.57,2.36,0.63,61.21,148268992,9075545000.32,January,January-1992
592692.48,87940154027520,Russia,RUS,1993,26.88,9.78,19.06,2.5,0.59,58.81,148374000,8725874940,January,January-1993
555893.95,82466307141398.39,Russia,RUS,1994,25.7,10.75,15.72,2.18,0.62,54.97,148348992,8154744090.24,January,January-1994
512879.42999999993,76022583373645.44,Russia,RUS,1995,22.54,11.56,16.54,1.87,0.61,53.12,148227008,7873818664.96,January,January-1995
486897.73,72071084997148.16,Russia,RUS,1996,21.6,9.68,16.33,1.63,0.69,49.93,148020992,7390688130.56,January,January-1996
477788.68,70583721696400,Russia,RUS,1997,21.76,11.82,13.1,1.46,0.72,48.86,147730000,7218087800,January,January-1997
448892.75,66149280941608,Russia,RUS,1998,19.8,10.24,14.71,1.29,1.05,47.089999999999996,147360992,6939229113.28,January,January-1998
392862.33999999997,57717763543439.99,Russia,RUS,1999,17.04,6.65,15.49,0.99,0.73,40.9,146916000,6008864400,January,January-1999
363062.48,53154159479900.16,Russia,RUS,2000,15.1,9.83,13.24,0.97,0.72,39.86,146404992,5835702981.12,January,January-2000
401349.06,58529137979652.48,Russia,RUS,2001,16.33,14.65,13.03,0.94,0.63,45.58,145831008,6646977344.639999,January,January-2001
435856.50999999995,63293338956159.99,Russia,RUS,2002,17.49,15.92,14.86,0.96,0.81,50.04,145216000,7266608640,January,January-2002
449189.23999999993,64957708779153.914,Russia,RUS,2003,17.86,16.16,15.99,0.94,0.8,51.74999999999999,144611008,7483619663.999999,January,January-2003
436228.2,62852191794374.4,Russia,RUS,2004,17.57,15.71,14.78,1.02,0.92,50.00000000000001,144080992,7204049600.000001,January,January-2004
449731.44,64613815447680,Russia,RUS,2005,17.98,17.41,14.62,1.11,1,52.12,143672000,7488184640,January,January-2005
457382.68000000005,65590052119101.445,Russia,RUS,2006,17.17,19.89,16.06,1.2,1.42,55.74000000000001,143403008,7993283665.920001,January,January-2006
483806.66000000003,69313044951560.01,Russia,RUS,2007,17.53,22.04,17.92,1.25,1.39,60.13,143266000,8614584580,January,January-2007
519554.01,74425588222057.92,Russia,RUS,2008,18.89,22.43,19.99,1.33,2.22,64.86,143248992,9291129621.12,January,January-2008
497008.29000000004,71234711156896.33,Russia,RUS,2009,17.39,22.82,19.79,1.34,2.41,63.75,143327008,9137096760,January,January-2009
503543.61,72247937647538.88,Russia,RUS,2010,17.16,22.32,21.82,1.35,2.72,65.37,143479008,9379222752.960001,January,January-2010
498088,71576743848704,Russia,RUS,2011,16.24,23.1,22.67,1.38,2.84,66.23,143703008,9517450219.84,January,January-2011
538191.19,77496302212859.98,Russia,RUS,2012,17.07,26.66,24.63,1.4,3,72.76,143994000,10477003440,January,January-2012
546604.48,78888687203164.16,Russia,RUS,2013,16.98,27.5,25.66,1.4,3.28,74.82000000000001,144324992,10798395901.44,January,January-2013
523969.56999999995,75800053652293.44,Russia,RUS,2014,15.77,28.69,24.15,1.39,3.42,73.42,144664992,10621303712.64,January,January-2014
504711.9,73175650783804.8,Russia,RUS,2015,14.33,29.57,24.02,1.38,3.8,73.1,144984992,10598402915.199999,January,January-2015
500905.06,72768986598740.48,Russia,RUS,2016,13.61,29.29,25.44,1.38,3.96,73.67999999999999,145275008,10703862589.439999,January,January-2016
514038.05000000005,74807957416500,Russia,RUS,2017,13.51,30.98,26.67,1.38,4.06,76.6,145530000,11147598000,January,January-2017
400627.47,7020996411749.999,"South Africa",ZAF,1961,20.35,1.93,3.07,6.87,0.02,32.24,17525000,565006000,January,January-1961
389544.92000000004,6998564032720.001,"South Africa",ZAF,1962,19.67,2.19,3.06,6.68,0.02,31.62,17966000,568084920,January,January-1962
392683.0800000001,7234400382840.001,"South Africa",ZAF,1963,19.92,2.37,3.03,6.53,0.02,31.870000000000005,18423000,587141010.0000001,January,January-1963
394677.89,7457833409440,"South Africa",ZAF,1964,19.91,2.67,3.26,6.47,0.01,32.31999999999999,18896000,610718719.9999999,January,January-1964
399885.83999999997,7751787008399.999,"South Africa",ZAF,1965,19.82,2.96,3.23,7.1,0.01,33.12,19385000,642031200,January,January-1965
393319.89,7822345972320,"South Africa",ZAF,1966,19.24,3.4,3.06,7.27,0,32.97,19888000,655707360,January,January-1966
389314.11,7944733042770,"South Africa",ZAF,1967,18.7,3.82,3.39,7.33,0.01,33.25,20407000,678532750,January,January-1967
391644.87,8201826867540,"South Africa",ZAF,1968,18.24,4.26,3.27,8.27,0.01,34.05,20942000,713075100,January,January-1968
395086.49,8492779189040,"South Africa",ZAF,1969,17.75,4.59,3.58,9.15,0.03,35.1,21496000,754509600,January,January-1969
371344.22000000003,8195566935400.001,"South Africa",ZAF,1970,16.84,4.76,3.43,8.06,0.06,33.150000000000006,22070000,731620500.0000001,January,January-1970
368514.75999999995,8352387035399.999,"South Africa",ZAF,1971,16.43,4.81,3.45,8.42,0.05,33.16,22665000,751571399.9999999,January,January-1971
394044.33999999997,9174140323880,"South Africa",ZAF,1972,17.58,5.45,3.72,8.81,0.05,35.60999999999999,23282000,829072019.9999999,January,January-1972
392819.88000000006,9393501790440.002,"South Africa",ZAF,1973,18.46,6.34,3.9,6.56,0.07,35.33,23913000,844846290,January,January-1973
407045.19,9994180550070,"South Africa",ZAF,1974,20.3,5.99,3.46,5.42,0.07,35.24,24553000,865247720,January,January-1974
408287.55,10286804822250,"South Africa",ZAF,1975,20.14,6.73,3.34,5.56,0.11,35.88,25195000,903996600.0000001,January,January-1975
406403.6400000001,10500250846680.002,"South Africa",ZAF,1976,19.67,7.46,3.43,5.75,0.12,36.43,25837000,941241910,January,January-1976
408481.43999999994,10816997012639.998,"South Africa",ZAF,1977,20.12,7.07,3.31,5.47,0.04,36.01,26481000,953580810,January,January-1977
411150.08,11158202021120,"South Africa",ZAF,1978,20.25,7.3,3.05,5.61,0.07,36.28,27139000,984602920,January,January-1978
411583.87,11453144350490,"South Africa",ZAF,1979,20.31,7.1,3.01,5.68,0.04,36.13999999999999,27827000,1005667779.9999998,January,January-1979
403021.02,11509071268140,"South Africa",ZAF,1980,19.65,7.77,3,5.54,0.08,36.04,28557000,1029194280,January,January-1980
380668.97,11166162897010,"South Africa",ZAF,1981,18.11,8.01,3.19,5.45,0.14,34.9,29333000,1023721700,January,January-1981
398021.99,12000362998500,"South Africa",ZAF,1982,19.01,8.49,3.6,5.33,0.23,36.66,30150000,1105299000,January,January-1982
388166.1,12030820103400,"South Africa",ZAF,1983,18.29,9.11,3.55,5.2,0.3,36.449999999999996,30994000,1129731299.9999998,January,January-1983
398641.5,12693542643000,"South Africa",ZAF,1984,19.05,9.24,3.41,5.09,0.27,37.06,31842000,1180064520,January,January-1984
404617.81,13222505412990,"South Africa",ZAF,1985,19.43,9.7,3.2,5.02,0.27,37.62,32679000,1229383980,January,January-1985
369521.00999999995,12377475750959.998,"South Africa",ZAF,1986,17.55,10.14,3.09,4.18,0.22,35.18,33496000,1178389280,January,January-1986
385067.75000000006,13207053689500.002,"South Africa",ZAF,1987,18.14,10.59,3.14,4.66,0.16,36.69,34298000,1258393620,January,January-1987
372483.98,13074560181980,"South Africa",ZAF,1988,17.19,10.75,3.31,4.7,0.25,36.2,35101000,1270656200,January,January-1988
361998.25000000006,13006597122500.002,"South Africa",ZAF,1989,16.46,10.69,3.54,4.66,0.25,35.599999999999994,35930000,1279107999.9999998,January,January-1989
391666.66000000003,14413724754660.002,"South Africa",ZAF,1990,17.19,15.11,3.54,4.58,0.28,40.699999999999996,36801000,1497800699.9999998,January,January-1990
396738.26999999996,14964570806129.998,"South Africa",ZAF,1991,18.11,13.94,3.01,4.48,0.3,39.83999999999999,37719000,1502724959.9999995,January,January-1991
412654.63,15958592505990,"South Africa",ZAF,1992,18.96,13.85,3.34,4.62,0.32,41.09,38673000,1589073570.0000002,January,January-1992
398988.87,15813524873580,"South Africa",ZAF,1993,18.45,13.8,3.08,4.16,0.31,39.8,39634000,1577433200,January,January-1993
374704.7,15199521450800,"South Africa",ZAF,1994,16.56,15.25,3.15,3.95,1.29,40.2,40564000,1630672800,January,January-1994
328800.72000000003,13624186633920.002,"South Africa",ZAF,1995,13.32,16.32,3.33,3.76,0.66,37.38999999999999,41436000,1549292039.9999998,January,January-1995
322028.39,13602801221990,"South Africa",ZAF,1996,12.69,16.93,3.19,3.89,0.25,36.949999999999996,42241000,1560804949.9999998,January,January-1996
328210.84,14108799379080.002,"South Africa",ZAF,1997,12.82,18.3,3.03,3.8,0.23,38.17999999999999,42987000,1641243659.9999998,January,January-1997
304079.16000000003,13282785867120.002,"South Africa",ZAF,1998,11.8,16.78,2.87,3.7,0.25,35.400000000000006,43682000,1546342800.0000002,January,January-1998
311211.91000000003,13798824877490.002,"South Africa",ZAF,1999,11.52,18.2,3.01,4.21,0.29,37.23,44339000,1650740969.9999998,January,January-1999
358893.98,16138744492640,"South Africa",ZAF,2000,14.01,20.17,2.54,4.62,0.25,41.589999999999996,44968000,1870219119.9999998,January,January-2000
316442.3,14420592053300,"South Africa",ZAF,2001,11.43,21.04,2.62,3.83,0.16,39.07999999999999,45571000,1780914679.9999995,January,January-2001
326893.67000000004,15086469764170.002,"South Africa",ZAF,2002,12.23,21.6,2.56,3.38,0.25,40.02,46151000,1846963020.0000002,January,January-2002
346037.15,16166509610850.002,"South Africa",ZAF,2003,12.99,21.91,3.24,3.61,0.29,42.04,46719000,1964066760,January,January-2003
360452.84,17046535709280.002,"South Africa",ZAF,2004,13.7,22.23,3.53,3.65,0.33,43.44,47292000,2054364480,January,January-2004
382528.22,18315833701820,"South Africa",ZAF,2005,14.74,23.57,3.63,3.61,0.36,45.910000000000004,47881000,2198216710,January,January-2005
418851.39,20309685049710,"South Africa",ZAF,2006,16.54,25.3,3.52,3.81,0.36,49.53000000000001,48489000,2401660170.0000005,January,January-2006
428905.69,21067847492800,"South Africa",ZAF,2007,16.22,27.79,5,3.28,0.51,52.8,49120000,2593536000,January,January-2007
439041.16,21855029903640,"South Africa",ZAF,2008,15.29,30.49,6.2,3.92,0.65,56.550000000000004,49779000,2815002450,January,January-2008
441278.62,22274420901740,"South Africa",ZAF,2009,15.11,31.27,6.62,3.82,0.66,57.47999999999999,50477000,2901417959.9999995,January,January-2009
452495.6,23175467145200,"South Africa",ZAF,2010,16.29,33.19,4.42,3.58,0.75,58.23,51217000,2982365910,January,January-2010
450580.86,23432007043440,"South Africa",ZAF,2011,15.83,34.79,4.48,3.34,0.87,59.309999999999995,52004000,3084357239.9999995,January,January-2011
457277.14,24159323137620,"South Africa",ZAF,2012,15.94,35.49,4.59,3.49,0.86,60.37,52833000,3189528210,January,January-2012
502838.42000000004,26995886254540.004,"South Africa",ZAF,2013,18.03,37.57,4.16,4.28,0.88,64.92,53687000,3485360040,January,January-2013
477207.13,26028785698720,"South Africa",ZAF,2014,17.34,35.45,4.27,3.54,0.65,61.25,54544000,3340820000,January,January-2014
481477.22,26667097306920,"South Africa",ZAF,2015,18.02,34.53,4.38,3.21,0.66,60.8,55386000,3367468800,January,January-2015
488666.70999999996,27466978435679.996,"South Africa",ZAF,2016,18.04,36.3,4.28,3.19,0.66,62.46999999999999,56208000,3511313759.9999995,January,January-2016
460112.95999999996,26231039849599.996,"South Africa",ZAF,2017,16.57,35.69,4.19,2.88,0.68,60.01,57010000,3421170100,January,January-2017
30127.760000000002,785852491840,"South Korea",KOR,1961,0.81,0.64,2.44,0.03,0.19,4.11,26084000,107205240.00000001,January,January-1961
26169.2,701648590400,"South Korea",KOR,1962,0.92,0.6,1.51,0.04,0.17,3.24,26812000,86870880,January,January-1962
33315.17999999999,916767123239.9998,"South Korea",KOR,1963,1.14,0.63,2.13,0.03,0.29,4.22,27518000,116125960,January,January-1963
43007.619999999995,1213244960199.9998,"South Korea",KOR,1964,1.67,0.67,2.37,0.02,0.25,4.9799999999999995,28210000,140485800,January,January-1964
40634.2,1174165843200,"South Korea",KOR,1965,1.39,0.69,2.68,0.02,0.18,4.959999999999999,28896000,143324159.99999997,January,January-1965
38556.71,1140237584830,"South Korea",KOR,1966,1.02,0.67,3.3,0.02,0.17,5.18,29573000,153188140,January,January-1966
35022.8,1058984403600.0001,"South Korea",KOR,1967,1.08,0.85,2.44,0.01,0.19,4.57,30237000,138183090,January,January-1967
35731.65,1103822131800,"South Korea",KOR,1968,1.2,1.14,2.04,0.01,0.18,4.569999999999999,30892000,141176439.99999997,January,January-1968
37709.85,1189519508400,"South Korea",KOR,1969,1.1,1.4,2.44,0.01,0.14,5.089999999999999,31544000,160558959.99999997,January,January-1969
40682.96,1309828580160,"South Korea",KOR,1970,1.21,1.46,2.61,0.01,0.11,5.3999999999999995,32196000,173858399.99999997,January,January-1970
41454.9,1361834919900,"South Korea",KOR,1971,1.25,1.58,2.52,0.03,0.1,5.4799999999999995,32851000,180023479.99999997,January,January-1971
42854.54,1435927071780,"South Korea",KOR,1972,1.22,1.71,2.62,0.11,0.07,5.73,33507000,191995110,January,January-1972
45562.8,1556151871200,"South Korea",KOR,1973,1.43,1.61,2.56,0.14,0.14,5.879999999999999,34154000,200825519.99999997,January,January-1973
49314.67,1715213537270,"South Korea",KOR,1974,1.6,1.62,2.61,0.23,0.13,6.19,34781000,215294390,January,January-1974
62237.740000000005,2201909003460,"South Korea",KOR,1975,2.43,1.67,2.61,0.22,0.18,7.1099999999999985,35379000,251544689.99999994,January,January-1975
61251.71,2201508960820,"South Korea",KOR,1976,2.11,1.79,3.08,0.29,0.18,7.45,35942000,267767900,January,January-1976
66741.92,2434411532000,"South Korea",KOR,1977,2.01,2.11,3.95,0.34,0.19,8.6,36475000,313685000,January,January-1977
94405.59,3492251585280,"South Korea",KOR,1978,3.24,2.34,4.93,0.55,0.22,11.280000000000001,36992000,417269760.00000006,January,January-1978
122589.97,4598472364670,"South Korea",KOR,1979,4.01,2.5,7.7,0.44,0.23,14.88,37511000,558163680,January,January-1979
98191.48999999999,3735793428539.9995,"South Korea",KOR,1980,2.55,2.47,7.83,0.15,0.18,13.18,38046000,501446280,January,January-1980
105431.51000000001,4069867149020.0005,"South Korea",KOR,1981,3.4,2.45,6.88,0.14,0.12,12.99,38602000,501439980,January,January-1981
125888.56,4931684338000,"South Korea",KOR,1982,4.35,2.63,7.75,0.12,0.11,14.959999999999999,39175000,586058000,January,January-1982
137364.65000000002,5459970108200.001,"South Korea",KOR,1983,4.3,3.11,9.39,0.16,0.1,17.060000000000002,39748000,678100880.0000001,January,January-1983
136182.7,5487618079200,"South Korea",KOR,1984,3.76,3,10.75,0.1,0.09,17.7,40296000,713239200,January,January-1984
144086.65,5879311666600,"South Korea",KOR,1985,4.18,3.21,10.72,0.18,0.11,18.4,40804000,750793600,January,January-1985
147646.78,6092644376700,"South Korea",KOR,1986,5.07,4.97,7.84,0.12,0.14,18.14,41265000,748547100,January,January-1986
155654.21,6488757052270,"South Korea",KOR,1987,5,5.37,9.01,0.16,0.12,19.660000000000004,41687000,819566420.0000001,January,January-1987
161106.84,6780503575080,"South Korea",KOR,1988,4.83,5.61,9.98,0.3,0.11,20.830000000000002,42087000,876672210.0000001,January,January-1988
169581.1,7205670520100,"South Korea",KOR,1989,4.91,5.74,11.11,0.29,0.1,22.15,42491000,941175649.9999999,January,January-1989
195186.59999999998,8377018498799.999,"South Korea",KOR,1990,5.78,6.32,12.83,0.22,0.11,25.259999999999998,42918000,1084108680,January,January-1990
226213.84,9811572882320,"South Korea",KOR,1991,7.43,7.66,12.84,0.19,0.12,28.240000000000002,43373000,1224853520,January,January-1991
271012.78,11883368377440.002,"South Korea",KOR,1992,8.31,8.57,17.15,0.36,0.14,34.53,43848000,1514071440,January,January-1992
266400.15,11810850650250.002,"South Korea",KOR,1993,7.89,8.94,17.34,0.26,0.13,34.56,44335000,1532217600,January,January-1993
284390.77999999997,12746394759599.998,"South Korea",KOR,1994,8.62,9.32,18.22,0.24,0.15,36.55,44820000,1638170999.9999998,January,January-1994
301674.21,13663729993530,"South Korea",KOR,1995,9.38,9.8,18.73,0.29,0.19,38.38999999999999,45293000,1738798269.9999998,January,January-1995
322479.14,14753743134140,"South Korea",KOR,1996,10.05,10.51,20.04,0.24,0.21,41.050000000000004,45751000,1878078550.0000002,January,January-1996
349488.57,16144973979720,"South Korea",KOR,1997,11.95,9.85,20.18,0.21,0.2,42.39,46196000,1958248440,January,January-1997
323720.39,15092168302190,"South Korea",KOR,1998,10.86,8.71,19.55,0.18,0.14,39.440000000000005,46621000,1838732240.0000002,January,January-1998
374601.15,17612622269550,"South Korea",KOR,1999,12.36,10.62,22.85,0.15,0.18,46.16,47017000,2170304720,January,January-1999
390389.52,18496265068080,"South Korea",KOR,2000,13.16,10.76,23.37,0.12,0.17,47.580000000000005,47379000,2254292820.0000005,January,January-2000
336151.52,16036444413120,"South Korea",KOR,2001,10,11.15,22.18,0.11,0.22,43.66,47706000,2082843959.9999998,January,January-2001
409949.07999999996,19677555839999.996,"South Korea",KOR,2002,13.65,11.57,24.79,0.12,0.22,50.349999999999994,48000000,2416799999.9999995,January,January-2002
428232.54000000004,20666930612940,"South Korea",KOR,2003,13.8,11.22,27.71,0.12,0.26,53.11,48261000,2563141710,January,January-2003
343661.18999999994,16665162086669.998,"South Korea",KOR,2004,9.67,9.91,25.15,0.13,0.24,45.1,48493000,2187034300,January,January-2004
374720.99,18249286933990,"South Korea",KOR,2005,10.45,12.65,26.35,0.13,0.22,49.800000000000004,48701000,2425309800,January,January-2005
407301.17000000004,19908881189600.004,"South Korea",KOR,2006,10.98,13.51,29.82,0.12,0.22,54.65,48880000,2671292000,January,January-2006
420818.93000000005,20634856232550.004,"South Korea",KOR,2007,11.32,13.25,31.39,0.12,0.22,56.3,49035000,2760670500,January,January-2007
418169.66000000003,20566420218120,"South Korea",KOR,2008,11.25,13.15,31.2,0.12,0.2,55.919999999999995,49182000,2750257439.9999995,January,January-2008
424847.32999999996,20964941193509.996,"South Korea",KOR,2009,11.8,14,30.3,0.11,0.19,56.4,49347000,2783170800,January,January-2009
444287.43,22012665006780,"South Korea",KOR,2010,12.37,15.28,31.14,0.12,0.22,59.129999999999995,49546000,2929654980,January,January-2010
482171.80000000005,24005405234800.004,"South Korea",KOR,2011,14.61,16.34,30.92,0.13,0.2,62.20000000000001,49786000,3096689200.0000005,January,January-2011
486453.72,24352359676920,"South Korea",KOR,2012,14.16,16.38,32.75,0.14,0.19,63.62,50061000,3184880820,January,January-2012
490573.64999999997,24698420982900,"South Korea",KOR,2013,14.53,16,32.76,0.14,0.18,63.61,50346000,3202509060,January,January-2013
484348.45999999996,24511906863680,"South Korea",KOR,2014,13.82,16.17,33.44,0.13,0.16,63.72,50608000,3224741760,January,January-2014
506109.94,25722025480620,"South Korea",KOR,2015,14.21,16.33,35.94,0.14,0.14,66.75999999999999,50823000,3392943479.9999995,January,January-2015
527628.16,26900066481280,"South Korea",KOR,2016,15.11,16.45,37.13,0.14,0.12,68.95,50983000,3515277850,January,January-2016
544161.65,27804483668400,"South Korea",KOR,2017,15.79,16.7,37.96,0.14,0.11,70.69999999999999,51096000,3612487199.9999995,January,January-2017
