Entity,Code,Year,"Per capita CO2 emissions",Total_CO2_emission,Total_population
Mexico,MEX,1952,1.2578206150726596,37218912,29590000
Mexico,MEX,1988,3.7857800272251345,305849382.6194914,80789000
Mexico,MEX,1990,3.7768764449077388,317042339.4148903,83943000
Mexico,MEX,1994,3.899110208971116,351528179.99999994,90156000
Myanmar,MMR,1983,0.1576719998440797,5753766.618310156,36492000
Myanmar,MMR,2003,0.2031225971624724,9780149.930775885,48149000
Pakistan,PAK,1963,0.3224051146466343,15600216.282406693,48387000
Poland,POL,1872,1.1785684540759522,20631983.999999996,17505970
Poland,POL,1977,12.08975623507545,417954962.8027934,34571000
Poland,POL,2009,8.222292624505334,315341366.73502856,38352000
Russia,RUS,1959,7.2086628068817875,852611802.1467503,118276000
"South Africa",ZAF,1983,9.418924183906372,291930136.15599406,30994000
Spain,ESP,1837,0.002679752400824843,36640,13672905
Spain,ESP,1959,1.7303695155532546,52078931.309606306,30097000
Turkey,TUR,1901,0.06725257972254385,948976,14110626
Turkey,TUR,1933,0.2955918631550323,4664272,15779433
"United States",USA,1805,0.04551764377747072,340752,7486152
"United States",USA,1856,1.3950388895586712,40036528.00000001,28699220
"United States",USA,1875,2.9604083610166523,135747536,45854328
"United States",USA,1881,4.00098646210953,210192688,52535216
"United States",USA,1884,4.762778946133369,267589248,56183428
"United States",USA,1955,15.852997750671182,2721721792,171684992
"United States",USA,1960,15.465965561670577,2887820431.912967,186720992
"United States",USA,1971,20.58485357425162,4351308687.939605,211384000
Vietnam,VNM,1980,0.309230756983025,16785663.950552564,54282000
Italy,ITA,1888,0.34884591854472957,10896736.000000002,31236530
Japan,JPN,1876,0.039038987577735135,1403312,35946424
Japan,JPN,1907,0.7329844560131263,35071808.00000001,47847956
Japan,JPN,1940,2.092528703115296,153261456,73242224
Japan,JPN,1968,5.502257601784065,561912555.3245959,102124000
Japan,JPN,2011,9.840684950947091,1264518175.5117502,128499000
Mexico,MEX,1987,3.8660905428322945,306194370.99231774,79200000
Myanmar,MMR,1953,0.06940797105305167,1304384,18793000
Pakistan,PAK,1948,0.02432030034340976,857376,35253512
Philippines,PHL,2011,0.8762541276819378,83743606.9825628,95570000
Poland,POL,1813,0.03770016115687067,381056.00000000006,10107543
Poland,POL,1870,0.9794333866156086,16663872.000000004,17013788
Poland,POL,1983,11.517227507882208,421023768.778142,36556000
"South Korea",KOR,2010,11.42293569135238,565960771.7637451,49546000
Spain,ESP,1840,0.0026268908739057965,36640,13948048
Spain,ESP,1892,0.46231483641696985,8298960.000000002,17950884
Spain,ESP,1913,0.8571970740848642,17418656.000000004,20320480
Spain,ESP,1921,0.690922588521134,14846528.000000002,21487976
Spain,ESP,1932,0.8836802471516376,21181584,23969738
Spain,ESP,1991,6.123723855365443,240656223.79200655,39299000
Turkey,TUR,1875,0.0288714505362671,351744,12183108
Turkey,TUR,1976,1.8253167664364254,73359480.84307994,40190000
"United Kingdom",GBR,1814,2.5545797885644173,38087280,14909411
"United Kingdom",GBR,1907,11.639568843116633,473568336.00000006,40686072
"United States",USA,1830,0.15492646393372334,2088480,13480460
"United States",USA,1939,12.444160788583721,1667863792.0000002,134027824
"United States",USA,1975,20.08752547621931,4400795008.155398,219080992
Vietnam,VNM,1956,0.10041127946709004,2909215.9999999995,28973000
Vietnam,VNM,1985,0.34596862736187844,21068451.50045631,60897000
Italy,ITA,1930,0.9703910567937161,39563872.00000001,40771060
Italy,ITA,1936,0.7491558343308021,32005040.000000004,42721472
Italy,ITA,1951,1.0390296532652628,48844784,47010000
Italy,ITA,1972,6.049458059424796,328237544.84633,54259000
Italy,ITA,1973,6.4693466355473905,353349243.88696295,54619000
Italy,ITA,1991,7.695918731852317,439344608.5639851,57088000
Japan,JPN,1871,0.0007348700659870227,25648,34901408
Japan,JPN,1882,0.06701359935321516,2513504.0000000005,37507372
Japan,JPN,1959,2.0760490941546665,192619987.05385828,92782000
Japan,JPN,2000,9.919527990360795,1264977887.44277,127524000
Mexico,MEX,2002,4.051410839044663,411967711.1682565,101685000
Mexico,MEX,2012,4.231965727985883,496299548.78381646,117274000
Pakistan,PAK,1976,0.33106495507567973,22788525.11767934,68834000
Pakistan,PAK,2000,0.7405888146162566,105418374.22773643,142344000
Philippines,PHL,1958,0.30783148125534254,7562496,24567000
Poland,POL,1818,0.08890721393770175,923328,10385299
Poland,POL,1972,9.940760155594296,329506376.87748414,33147000
Russia,RUS,1980,15.466150764527711,2135148387.766138,138052992
Russia,RUS,2010,11.245707998058654,1613523027.8191216,143479008
"South Africa",ZAF,1909,2.651158286427612,14974768,5648387
"South Africa",ZAF,1973,7.249523064528996,173357845.0420819,23913000
"South Korea",KOR,2017,12.536890738267951,640584969.1625392,51096000
Spain,ESP,1864,0.1471099093118635,2333968,15865471
Spain,ESP,1942,0.8782852188683683,23064880,26261264
Spain,ESP,1990,5.893972534883864,231061405.28505212,39203000
"United States",USA,1802,0.04095460379912753,289456,7067728
"United States",USA,1866,1.592426068286086,59232224.00000001,37196216
"United States",USA,1920,15.907662973923632,1735889616.0000002,109122856
Vietnam,VNM,1922,0.1415511198489942,2627088,18559288
Vietnam,VNM,1949,0.044002559071087584,1077216,24480758
Vietnam,VNM,1976,0.27929912492032427,13904906.934158344,49785000
Vietnam,VNM,2006,1.1715045149305536,99130369.04439358,84618000
Italy,ITA,1904,0.46619567351068997,16187552,34722656
Italy,ITA,1909,0.7096668241190902,25702960.000000004,36218348
Italy,ITA,1916,0.6185588751309105,23511888.000000004,38010752
Japan,JPN,1917,1.2387604559426497,67483552,54476676
Japan,JPN,1931,1.1929644231884535,77918624.00000001,65315128
Japan,JPN,1983,7.314839602562848,880911503.6574386,120428000
Japan,JPN,1985,7.4858921764944135,912402996.1476686,121883000
Japan,JPN,1989,8.235474782505326,1021684766.0428283,124059000
Mexico,MEX,1914,0.6705473350344591,10141952,15124886
Myanmar,MMR,2008,0.19472217408144432,9722478.151886515,49930000
Myanmar,MMR,2012,0.23150970647795033,11902840.048857339,51414000
Pakistan,PAK,1973,0.31709661336954775,20008479.207005095,63099000
Pakistan,PAK,1987,0.5391256563334476,52988504.25838923,98286000
Pakistan,PAK,2005,0.8406292829844357,134756236.57953697,160304000
Philippines,PHL,1936,0.009066094492170641,120912,13336724
Philippines,PHL,1970,0.6913031114809677,24751416.603464566,35804000
Philippines,PHL,1995,0.8590619640771964,59948780.101163074,69784000
Poland,POL,1820,0.07112955142921717,747456,10508375
Poland,POL,1851,0.25891862673154026,3458816,13358699
Poland,POL,1932,1.4493963134391559,41978448,28962712
Poland,POL,2016,8.503786982516974,323050363.67883736,37989000
Russia,RUS,2005,10.772403364731884,1547692736.2177594,143672000
"South Africa",ZAF,1898,1.338811694360571,6049264,4518383
"South Africa",ZAF,1905,1.9248488133573616,10028368,5209951
"South Korea",KOR,1966,1.0138380525543225,29982232.728188977,29573000
"South Korea",KOR,1984,4.071093870766961,164048798.61642545,40296000
"South Korea",KOR,1991,6.041507764338655,262038316.26266047,43373000
Spain,ESP,1833,0.0002751892000856812,3664.0000000000005,13314476
Spain,ESP,1856,0.049245393601890834,754784,15326997
Spain,ESP,1889,0.38547561916294715,6822368,17698572
Spain,ESP,1894,0.4822223694380038,8734976,18114000
Spain,ESP,1896,0.5089475767740931,9302896.000000002,18278692
Spain,ESP,2000,7.6136759467993445,310828320.52808326,40825000
Turkey,TUR,1961,0.6160812310398529,17340838.410078738,28147000
Turkey,TUR,1965,0.8831226066849204,27352956.49685204,30973000
"United Kingdom",GBR,1808,2.4398558166212476,33269119.999999996,13635691
"United Kingdom",GBR,1869,8.18103836428325,223705519.99999997,27344392
"United Kingdom",GBR,1938,9.415979459884076,448971904.00000006,47681912
"United States",USA,1811,0.05282872053492436,447008,8461458
"United States",USA,1820,0.07638014269161483,791424.0000000001,10361646
"United States",USA,1862,1.409261239744061,47448800,33669272
"United States",USA,1897,6.807557050885625,500286224,73489832
Vietnam,VNM,1974,0.4000300795530994,19064633.53134161,47658000
Vietnam,VNM,2002,0.8421194028057657,68661363.3883653,81534000
Vietnam,VNM,2008,1.313086038541064,113244479.22189699,86243000
Italy,ITA,1893,0.3260838631404477,10523008,32270864
Japan,JPN,1952,1.5227207415449635,130434736.00000003,85659000
Japan,JPN,2002,10.004890739722086,1279555491.3752768,127893000
Mexico,MEX,2001,4.094776785180163,410697922,100298000
Pakistan,PAK,1950,0.16913622076607532,6349712,37542000
Philippines,PHL,2010,0.882770012648619,82951249.77855279,93967000
Poland,POL,1838,0.13316793159156762,1586512.0000000002,11913619
Poland,POL,1884,1.49469437699192,31202624.000000004,20875588
Poland,POL,1940,5.567276902405734,167246944,30041068
Poland,POL,2006,8.750051734742872,335599484.2343281,38354000
Russia,RUS,1963,8.293366512745438,1030119054.5481108,124210000
"South Africa",ZAF,2005,8.686632275850547,415924640.00000006,47881000
Spain,ESP,1841,0.007307073064676557,102592.00000000001,14040095
Spain,ESP,1848,0.019975337491000295,293120,14674095
Spain,ESP,1897,0.5196882976591833,9544720,18366240
Spain,ESP,2003,7.908495140993093,336870259.0257418,42596000
Turkey,TUR,1872,0.02043854349900991,245488,12011032
Turkey,TUR,1975,1.6655902488183818,65419388.20283958,39277000
Turkey,TUR,1992,2.940362152694246,163922249.65055153,55749000
Turkey,TUR,2008,4.392581475396013,309321194.91591185,70419000
"United Kingdom",GBR,1845,4.61876673483012,99986895.99999999,21647964
"United States",USA,1954,14.715606011758013,2483052496,168736000
"United States",USA,1956,16.32983666545716,2852903984,174704992
"United States",USA,2004,20.883665210794263,6105444109.771078,292355008
Vietnam,VNM,1906,0.05325024668473563,835392,15688040
Vietnam,VNM,1989,0.26034604501100006,17326029.295482054,66550000
Italy,ITA,1889,0.3578460808318652,11255808,31454328
Italy,ITA,1892,0.33957257805791596,10889408,32067984
Italy,ITA,1986,6.3735121559891805,363188216.69688743,56984000
Italy,ITA,2002,8.350467025117608,477504755.8973002,57183000
Japan,JPN,1881,0.06489180381442684,2414576,37209260
Japan,JPN,1894,0.26531234586582547,11024976.000000002,41554704
Mexico,MEX,1899,0.05597354089169639,754784,13484657
Mexico,MEX,1943,0.8514911180155191,19060128.000000004,22384412
Mexico,MEX,1963,1.5988662943672123,66292194.29705335,41462000
Mexico,MEX,1965,1.7035603536034425,75167897.0423983,44124000
Mexico,MEX,1993,3.8145806939351203,338067214.00000006,88625000
Pakistan,PAK,2008,0.9050810207731956,155356244.8940501,171648992
Philippines,PHL,1925,0.008139664715975232,84272,10353252
Philippines,PHL,1989,0.6447778204862397,38906538.46596019,60341000
Poland,POL,1807,0.03843008453066697,377392,9820223
Poland,POL,1816,0.06600748125037552,677840,10269139
Poland,POL,1941,5.708340125139181,164803056,28870574
Poland,POL,1989,11.158911479396293,422175097.99999994,37833000
"South Africa",ZAF,1910,2.9451526766946663,16978976,5765058
Spain,ESP,1858,0.07435941932879807,1150496,15472095
Spain,ESP,1877,0.2265932563054682,3781248,16687381
Spain,ESP,1993,6.0962344605891134,241008533.16493002,39534000
Spain,ESP,1995,6.7164344625759025,267226777.96250743,39787000
Spain,ESP,1997,6.673157836658292,267159873.9906147,40035000
Turkey,TUR,1891,0.0302408153015044,403040.00000000006,13327683
Turkey,TUR,1939,0.2789904405847289,4906096,17585176
"United Kingdom",GBR,1831,3.504762075296618,65765135.99999999,18764508
"United Kingdom",GBR,1954,10.8606774478788,552710736,50891000
"United Kingdom",GBR,1960,11.151591865679103,584020017.5974803,52371000
"United Kingdom",GBR,1976,10.652209539024776,598526349.5787241,56188000
"United Kingdom",GBR,1980,10.301481518071295,579035974.6492695,56209000
"United Kingdom",GBR,2001,9.742052658342548,575989121.3718448,59124000
"United States",USA,1813,0.05897493909674108,520288,8822188
"United States",USA,1889,5.349529851632887,335541792,62723604
"United States",USA,2016,16.428481737762706,5306662457.005158,323016000
Vietnam,VNM,1941,0.28057991372949653,6327727.999999999,22552320
Vietnam,VNM,1996,0.4472642956999082,34022947.70959632,76069000
Italy,ITA,1900,0.4122719195113542,13908544.000000002,33736336
Italy,ITA,1928,0.9506439671365012,38160560.00000001,40141800
Italy,ITA,1953,1.1736435888304668,56026223.99999999,47737000
Italy,ITA,1971,5.7720353655812735,311049213.81580925,53889000
Japan,JPN,1928,1.4795377382827681,92406080,62456048
Mexico,MEX,1982,4.2782767942289786,304010070.72111696,71059000
Mexico,MEX,1992,3.8217644329600917,332780138,87075000
Myanmar,MMR,1959,0.1305487434998562,2777163.4204724412,21273000
Pakistan,PAK,1966,0.32770274390518683,17125745.396485064,52260000
Philippines,PHL,1929,0.0061628469633442685,69616,11296078
Philippines,PHL,1930,0.007595100704008208,87936,11577990
Philippines,PHL,1987,0.5674729460435324,32495770.782236837,57264000
Philippines,PHL,1999,0.8932301892362349,68176687.42364486,76326000
Poland,POL,1830,0.08807020333295439,989280,11232857
Poland,POL,1935,1.5350711078603647,46151744,30064890
Poland,POL,1987,12.351711029299697,463732638.88402784,37544000
Russia,RUS,2000,10.049073567611527,1471234535.2735772,146404992
Spain,ESP,1899,0.5726448890301123,10625600,18555304
Spain,ESP,1970,3.4460655558638424,116766485.29489043,33884000
Turkey,TUR,2009,4.421693997214228,315359637.57531595,71321000
"United Kingdom",GBR,1966,11.326479613324919,618074666.0195274,54569000
"United States",USA,1818,0.07899869714179977,780431.9999999999,9879049
"United States",USA,1921,12.830835741943309,1421972752.0000002,110824640
"United States",USA,1927,15.159838078440723,1844838656,121692504
"United States",USA,1966,17.628775010935954,3559179159.6079254,201896000
Vietnam,VNM,1894,0.022399547224388718,304112,13576703
Vietnam,VNM,1897,0.03721709134145313,523952,14078263
Italy,ITA,1969,5.073106369952088,269660969.0948032,53155000
Italy,ITA,1981,6.641900855851668,375300607.8598985,56505000
Japan,JPN,1869,0.0005304739935703772,18320,34535152
Japan,JPN,1937,1.761123225461646,125455360.00000001,71235992
Mexico,MEX,1894,0.04288029323124801,538607.9999999999,12560735
Mexico,MEX,1937,1.271007271995326,24904208.000000004,19594072
Mexico,MEX,2003,4.246733520241364,437757538,103081000
Myanmar,MMR,1929,0.21339958015182744,3048448,14285164
Myanmar,MMR,1994,0.14282501263196593,6196177.523012578,43383000
Pakistan,PAK,2009,0.8843080161541271,155219048.84346932,175526000
Philippines,PHL,1923,0.007720829170332968,76944.00000000001,9965769
Philippines,PHL,1971,0.7476708943300676,27551672.45606299,36850000
Poland,POL,1902,2.6113427950993615,65490336.00000001,25079180
Poland,POL,1929,2.6146972266004074,72693760,27801980
Poland,POL,1967,8.119411263214065,259025458.1190551,31902000
Poland,POL,1990,9.930231438550564,376951585.4073794,37960000
"South Africa",ZAF,1953,4.882729748315225,71004656,14542000
"South Korea",KOR,1959,0.4570266737518805,11221375.920629922,24553000
"South Korea",KOR,1965,0.8644209654171136,24978308.216692913,28896000
Spain,ESP,1960,1.607314439632287,48865573.59370079,30402000
Spain,ESP,2004,8.159431683439237,353368667.3463865,43308000
Turkey,TUR,1892,0.030615379817728796,410368.00000000006,13403982
"United Kingdom",GBR,1800,2.1605101973106233,26633616,12327466
"United Kingdom",GBR,1880,9.631286086761355,297124752,30849956
"United Kingdom",GBR,1905,10.961553727506223,437672128.00000006,39927928
"United Kingdom",GBR,1921,7.245593668273089,319804912,44137848
"United States",USA,1814,0.06217677266223755,560592,9016100
"United States",USA,1871,2.460836556541105,103020688.00000001,41864092
"United States",USA,1874,2.9973690332987357,134296592,44804824
"United States",USA,1894,6.12503997382651,425049648,69395408
"United States",USA,1910,13.489682384273783,1269227920,94088792
"United States",USA,1962,15.516300135799293,2984001744.3161054,192314000
"United States",USA,2008,19.533869820858435,5928256328.99496,303486016
Vietnam,VNM,1905,0.05105913854735801,791424,15500144
Vietnam,VNM,1925,0.18895078510571442,3616368,19139206
Vietnam,VNM,1936,0.27413772566661476,5873392,21424968
Vietnam,VNM,1987,0.36495294621505353,23248232.57979134,63702000
Italy,ITA,1903,0.44450625753008377,15315520,34455128
Japan,JPN,1874,0.01652308553289769,586239.9999999999,35480056
Japan,JPN,1942,1.9669473837062614,147809424.00000003,75146608
Mexico,MEX,1954,1.1557317531619358,36277264,31389000
Mexico,MEX,1966,1.776023074325727,80844570.3433071,45520000
Mexico,MEX,1974,2.6695628103894466,154746547.42984506,57967000
Myanmar,MMR,1928,0.22341687830320295,3158368.0000000005,14136658
Myanmar,MMR,1981,0.16076677262586,5622978.639362079,34976000
Pakistan,PAK,1971,0.3254546057106374,19440705.417519215,59734000
Pakistan,PAK,1972,0.3079575212513249,18903048.569448825,61382000
Philippines,PHL,1949,0.017705257189678112,318768.00000000006,18004144
Philippines,PHL,1966,0.505401086388806,16104100.216692913,31864000
Philippines,PHL,1973,0.8072502068051529,31501324.820157483,39023000
Poland,POL,1809,0.04768967567194521,472656.00000000006,9911076
Poland,POL,1957,6.323446850672329,178700608,28260000
Poland,POL,1992,9.546976672655784,364675414.94210565,38198000
"South Africa",ZAF,1922,2.9277308408321283,21786144.000000004,7441307
"South Africa",ZAF,1945,4.568598726177148,55872336.00000001,12229644
"South Korea",KOR,1948,0.08836545611672729,1670784,18907660
Spain,ESP,1923,0.7855160525088,17213472,21913584
Spain,ESP,1933,0.7733823570742481,18712047.999999996,24195080
Spain,ESP,1951,1.1738562721474133,33126224.000000004,28220000
